/Users/sixten/Projekt/OOATool/ooa/OOATool,DomainChart,.png,F,2009-12-24,07:45:58,11207
/Users/sixten/Projekt/OOATool/ooa,Elevator2,,D,2008-07-03,22:09:46,96
/Users/sixten/Projekt/OOATool/ooa/Elevator2,elevator_r11,.bak,F,2005-06-25,17:28:52,432052
/Users/sixten/Projekt/OOATool/ooa,OOA88AppendixA,,D,2009-10-20,07:40:54,256
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,InformationModelReport,.html,F,2009-10-20,07:40:54,60981
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,OOA88AppendixA.ooa,.html,F,2010-06-07,17:52:58,237456
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,TSARTapeLocation,.png,F,2007-06-26,12:26:34,41546
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,GraphicalModel,.png,F,2009-10-20,07:40:54,36661
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,OOA88AppendixA,.ooa,F,2009-01-30,14:33:16,101055
/Users/sixten/Projekt/OOATool/ooa/OOA88AppendixA,TSARTopView,.png,F,2007-06-26,12:25:06,23755
/Users/sixten/Projekt/OOATool/ooa,BridgePoint4,.2,D,2021-11-27,22:30:46,384
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,BridgePoint4.2,.ooa,F,2009-02-05,16:00:26,269543
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,ActionLanguage,.pattern,F,2010-01-04,14:42:28,12757
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,ArchetypeLanguage,.pattern,F,2010-01-04,14:42:28,14589
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,CommunicationAndAccess,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/CommunicationAndAccess,InformationModelReport,.html,F,2008-10-31,14:24:56,32015
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/CommunicationAndAccess,GraphicalModel,.png,F,2008-10-31,14:24:56,62200
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,StateModel,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/StateModel,InformationModelReport,.html,F,2008-10-31,14:25:26,54982
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/StateModel,GraphicalModel,.png,F,2008-10-31,14:25:26,59156
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,Relationship,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Relationship,InformationModelReport,.html,F,2008-10-31,14:24:20,46043
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Relationship,GraphicalModel,.png,F,2008-10-31,14:24:20,50338
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,Object,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Object,InformationModelReport,.html,F,2008-10-31,14:23:40,40968
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Object,GraphicalModel,.png,F,2008-10-31,14:23:40,46439
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,ActionLanguage.pattern,.html,F,2010-06-07,17:52:58,23717
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,Subsystem,,D,2021-11-27,22:30:46,128
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Subsystem,InformationModelReport,.html,F,2008-10-31,14:23:14,40380
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2/Subsystem,GraphicalModel,.png,F,2008-10-31,14:23:14,56428
/Users/sixten/Projekt/OOATool/ooa/BridgePoint4.2,ArchetypeLanguage.pattern,.html,F,2010-06-07,17:52:58,27174
/Users/sixten/Projekt/OOATool/ooa,fUML08,,D,2010-06-07,15:37:22,416
/Users/sixten/Projekt/OOATool/ooa/fUML08,BasicBehaviors,.png,F,2008-11-07,16:33:44,12084
/Users/sixten/Projekt/OOATool/ooa/fUML08,CompleteStructuredActivities,.png,F,2008-11-07,16:17:38,23013
/Users/sixten/Projekt/OOATool/ooa/fUML08,BasicActions,.png,F,2008-11-07,16:23:56,45200
/Users/sixten/Projekt/OOATool/ooa/fUML08,Communications,.png,F,2008-11-07,16:30:46,9249
/Users/sixten/Projekt/OOATool/ooa/fUML08,IntermediateActivities,.png,F,2008-11-07,16:28:36,30489
/Users/sixten/Projekt/OOATool/ooa/fUML08,ExecutableUMLFoundation,.ooa~1,F,2009-01-30,14:33:28,208415
/Users/sixten/Projekt/OOATool/ooa/fUML08,ExecutableUMLFoundation,.ooa,F,2010-06-07,15:37:22,215615
/Users/sixten/Projekt/OOATool/ooa/fUML08,ExtraStructuredActivities,.png,F,2008-11-07,14:17:20,2540
/Users/sixten/Projekt/OOATool/ooa/fUML08,CompleteActions,.png,F,2008-11-07,13:54:38,23688
/Users/sixten/Projekt/OOATool/ooa/fUML08,IntermediateActions,.png,F,2008-11-07,14:08:32,55733
